party,vote_id,procedure_type,timestamp,num_for,num_against,num_abstention,num_no_votes,total_votes,majority_col,majority_votes,percent_dissent,year,month,weekday,weekofyear
S&D,158477,COD,2023-10-03 12:21:18.000,125,0,0,18,125,FOR,125,0.0,2023,10,1,40
ECR,158479,COD,2023-10-03 12:20:48.000,55,2,0,9,57,FOR,55,0.0350877192982456,2023,10,1,40
EPP,158479,COD,2023-10-03 12:20:48.000,153,0,1,23,154,FOR,153,0.0064935064935064,2023,10,1,40
GUE/NGL,158479,COD,2023-10-03 12:20:48.000,14,8,10,5,32,FOR,14,0.5625,2023,10,1,40
Greens/EFA,158479,COD,2023-10-03 12:20:48.000,67,0,0,5,67,FOR,67,0.0,2023,10,1,40
ID,158479,COD,2023-10-03 12:20:48.000,49,0,6,5,55,FOR,49,0.1090909090909091,2023,10,1,40
Renew,158479,COD,2023-10-03 12:20:48.000,92,0,0,9,92,FOR,92,0.0,2023,10,1,40
S&D,158479,COD,2023-10-03 12:20:48.000,127,0,0,16,127,FOR,127,0.0,2023,10,1,40
ECR,158482,INI,2023-10-03 12:42:43.000,42,10,4,10,56,FOR,42,0.25,2023,10,1,40
EPP,158482,INI,2023-10-03 12:42:43.000,142,6,1,28,149,FOR,142,0.0469798657718121,2023,10,1,40
GUE/NGL,158482,INI,2023-10-03 12:42:43.000,32,0,0,5,32,FOR,32,0.0,2023,10,1,40
Greens/EFA,158482,INI,2023-10-03 12:42:43.000,67,0,0,5,67,FOR,67,0.0,2023,10,1,40
ID,158482,INI,2023-10-03 12:42:43.000,41,9,4,6,54,FOR,41,0.2407407407407407,2023,10,1,40
Renew,158482,INI,2023-10-03 12:42:43.000,86,0,0,15,86,FOR,86,0.0,2023,10,1,40
S&D,158482,INI,2023-10-03 12:42:43.000,124,0,0,19,124,FOR,124,0.0,2023,10,1,40
ECR,158504,APP,2023-10-03 12:28:04.000,0,44,14,8,58,AGAINST,44,0.2413793103448276,2023,10,1,40
EPP,158504,APP,2023-10-03 12:28:04.000,125,17,12,23,154,FOR,125,0.1883116883116883,2023,10,1,40
GUE/NGL,158504,APP,2023-10-03 12:28:04.000,0,12,20,5,32,ABSTENTION,20,0.375,2023,10,1,40
Greens/EFA,158504,APP,2023-10-03 12:28:04.000,67,0,0,5,67,FOR,67,0.0,2023,10,1,40
ID,158504,APP,2023-10-03 12:28:04.000,0,33,21,6,54,AGAINST,33,0.3888888888888888,2023,10,1,40
Renew,158504,APP,2023-10-03 12:28:04.000,74,6,12,9,92,FOR,74,0.1956521739130434,2023,10,1,40
S&D,158504,APP,2023-10-03 12:28:04.000,116,0,10,17,126,FOR,116,0.0793650793650794,2023,10,1,40
ECR,158554,COD,2023-10-03 12:40:00.000,3,35,20,8,58,AGAINST,35,0.396551724137931,2023,10,1,40
EPP,158554,COD,2023-10-03 12:40:00.000,153,0,2,22,155,FOR,153,0.0129032258064516,2023,10,1,40
GUE/NGL,158554,COD,2023-10-03 12:40:00.000,13,2,17,5,32,ABSTENTION,17,0.46875,2023,10,1,40
Greens/EFA,158554,COD,2023-10-03 12:40:00.000,57,7,3,5,67,FOR,57,0.1492537313432835,2023,10,1,40
ID,158554,COD,2023-10-03 12:40:00.000,0,34,21,5,55,AGAINST,34,0.3818181818181818,2023,10,1,40
Renew,158554,COD,2023-10-03 12:40:00.000,88,1,3,9,92,FOR,88,0.0434782608695651,2023,10,1,40
S&D,158554,COD,2023-10-03 12:40:00.000,126,1,0,16,127,FOR,126,0.0078740157480314,2023,10,1,40
ECR,158584,COD,2023-10-04 12:34:01.000,2,52,5,7,59,AGAINST,52,0.1186440677966101,2023,10,2,40
EPP,158584,COD,2023-10-04 12:34:01.000,155,0,0,22,155,FOR,155,0.0,2023,10,2,40
GUE/NGL,158584,COD,2023-10-04 12:34:01.000,33,0,0,4,33,FOR,33,0.0,2023,10,2,40
Greens/EFA,158584,COD,2023-10-04 12:34:01.000,65,0,0,7,65,FOR,65,0.0,2023,10,2,40
ID,158584,COD,2023-10-04 12:34:01.000,18,39,0,3,57,AGAINST,39,0.3157894736842105,2023,10,2,40
Renew,158584,COD,2023-10-04 12:34:01.000,90,0,0,11,90,FOR,90,0.0,2023,10,2,40
S&D,158584,COD,2023-10-04 12:34:01.000,122,2,0,19,124,FOR,122,0.0161290322580645,2023,10,2,40
ECR,158587,BUD,2023-10-04 12:38:11.000,49,5,5,7,59,FOR,49,0.1694915254237288,2023,10,2,40
EPP,158587,BUD,2023-10-04 12:38:11.000,156,0,0,21,156,FOR,156,0.0,2023,10,2,40
GUE/NGL,158587,BUD,2023-10-04 12:38:11.000,33,0,0,4,33,FOR,33,0.0,2023,10,2,40
Greens/EFA,158587,BUD,2023-10-04 12:38:11.000,65,0,0,7,65,FOR,65,0.0,2023,10,2,40
ID,158587,BUD,2023-10-04 12:38:11.000,40,4,12,4,56,FOR,40,0.2857142857142857,2023,10,2,40
Renew,158587,BUD,2023-10-04 12:38:11.000,89,0,0,12,89,FOR,89,0.0,2023,10,2,40
S&D,158587,BUD,2023-10-04 12:38:11.000,125,0,0,18,125,FOR,125,0.0,2023,10,2,40
ECR,158621,COD,2023-10-05 12:21:52.000,1,11,44,10,56,ABSTENTION,44,0.2142857142857143,2023,10,3,40
EPP,158621,COD,2023-10-05 12:21:52.000,135,3,2,37,140,FOR,135,0.0357142857142857,2023,10,3,40
GUE/NGL,158621,COD,2023-10-05 12:21:52.000,7,6,18,6,31,ABSTENTION,18,0.4193548387096774,2023,10,3,40
Greens/EFA,158621,COD,2023-10-05 12:21:52.000,57,0,0,15,57,FOR,57,0.0,2023,10,3,40
ID,158621,COD,2023-10-05 12:21:52.000,17,33,1,9,51,AGAINST,33,0.3529411764705882,2023,10,3,40
Renew,158621,COD,2023-10-05 12:21:52.000,80,1,4,16,85,FOR,80,0.0588235294117647,2023,10,3,40
S&D,158621,COD,2023-10-05 12:21:52.000,106,1,0,36,107,FOR,106,0.0093457943925233,2023,10,3,40
ECR,158757,RSP,2023-10-03 12:42:16.000,35,18,3,10,56,FOR,35,0.375,2023,10,1,40
EPP,158757,RSP,2023-10-03 12:42:16.000,41,95,17,24,153,AGAINST,95,0.3790849673202614,2023,10,1,40
GUE/NGL,158757,RSP,2023-10-03 12:42:16.000,32,0,0,5,32,FOR,32,0.0,2023,10,1,40
Greens/EFA,158757,RSP,2023-10-03 12:42:16.000,66,0,0,6,66,FOR,66,0.0,2023,10,1,40
ID,158757,RSP,2023-10-03 12:42:16.000,40,11,4,5,55,FOR,40,0.2727272727272727,2023,10,1,40
Renew,158757,RSP,2023-10-03 12:42:16.000,46,43,1,11,90,FOR,46,0.4888888888888889,2023,10,1,40
S&D,158757,RSP,2023-10-03 12:42:16.000,116,8,1,18,125,FOR,116,0.0719999999999999,2023,10,1,40
ECR,158758,RSP,2023-10-03 12:41:54.000,36,19,1,10,56,FOR,36,0.3571428571428571,2023,10,1,40
EPP,158758,RSP,2023-10-03 12:41:54.000,46,101,7,23,154,AGAINST,101,0.3441558441558441,2023,10,1,40
GUE/NGL,158758,RSP,2023-10-03 12:41:54.000,31,0,0,6,31,FOR,31,0.0,2023,10,1,40
Greens/EFA,158758,RSP,2023-10-03 12:41:54.000,67,0,0,5,67,FOR,67,0.0,2023,10,1,40
ID,158758,RSP,2023-10-03 12:41:54.000,41,11,3,5,55,FOR,41,0.2545454545454545,2023,10,1,40
Renew,158758,RSP,2023-10-03 12:41:54.000,47,44,0,10,91,FOR,47,0.4835164835164834,2023,10,1,40
S&D,158758,RSP,2023-10-03 12:41:54.000,115,8,1,19,124,FOR,115,0.0725806451612903,2023,10,1,40
ECR,158805,COD,2023-10-05 12:11:35.000,44,8,4,10,56,FOR,44,0.2142857142857143,2023,10,3,40
EPP,158805,COD,2023-10-05 12:11:35.000,140,0,1,36,141,FOR,140,0.0070921985815602,2023,10,3,40
GUE/NGL,158805,COD,2023-10-05 12:11:35.000,2,23,7,5,32,AGAINST,23,0.28125,2023,10,3,40
Greens/EFA,158805,COD,2023-10-05 12:11:35.000,3,0,54,15,57,ABSTENTION,54,0.0526315789473684,2023,10,3,40
ID,158805,COD,2023-10-05 12:11:35.000,19,32,0,9,51,AGAINST,32,0.3725490196078431,2023,10,3,40
Renew,158805,COD,2023-10-05 12:11:35.000,80,1,5,15,86,FOR,80,0.0697674418604651,2023,10,3,40
S&D,158805,COD,2023-10-05 12:11:35.000,107,0,0,36,107,FOR,107,0.0,2023,10,3,40
ECR,158878,COD,2023-10-05 12:07:29.000,0,52,4,10,56,AGAINST,52,0.0714285714285714,2023,10,3,40
EPP,158878,COD,2023-10-05 12:07:29.000,103,28,10,36,141,FOR,103,0.2695035460992907,2023,10,3,40
GUE/NGL,158878,COD,2023-10-05 12:07:29.000,25,2,2,8,29,FOR,25,0.1379310344827586,2023,10,3,40
Greens/EFA,158878,COD,2023-10-05 12:07:29.000,52,0,3,17,55,FOR,52,0.0545454545454545,2023,10,3,40
ID,158878,COD,2023-10-05 12:07:29.000,0,50,1,9,51,AGAINST,50,0.0196078431372549,2023,10,3,40
Renew,158878,COD,2023-10-05 12:07:29.000,80,2,3,16,85,FOR,80,0.0588235294117647,2023,10,3,40
S&D,158878,COD,2023-10-05 12:07:29.000,97,4,7,35,108,FOR,97,0.1018518518518518,2023,10,3,40
ECR,158937,RSP,2023-10-05 12:09:49.000,52,0,4,10,56,FOR,52,0.0714285714285714,2023,10,3,40
EPP,158937,RSP,2023-10-05 12:09:49.000,132,0,0,45,132,FOR,132,0.0,2023,10,3,40
GUE/NGL,158937,RSP,2023-10-05 12:09:49.000,23,0,9,5,32,FOR,23,0.28125,2023,10,3,40
Greens/EFA,158937,RSP,2023-10-05 12:09:49.000,55,0,0,17,55,FOR,55,0.0,2023,10,3,40
ID,158937,RSP,2023-10-05 12:09:49.000,33,7,9,11,49,FOR,33,0.326530612244898,2023,10,3,40
Renew,158937,RSP,2023-10-05 12:09:49.000,85,0,0,16,85,FOR,85,0.0,2023,10,3,40
S&D,158937,RSP,2023-10-05 12:09:49.000,106,0,0,37,106,FOR,106,0.0,2023,10,3,40
ECR,158941,RSP,2023-10-05 12:11:05.000,45,2,9,10,56,FOR,45,0.1964285714285714,2023,10,3,40
EPP,158941,RSP,2023-10-05 12:11:05.000,16,0,8,153,24,FOR,16,0.3333333333333333,2023,10,3,40
GUE/NGL,158941,RSP,2023-10-05 12:11:05.000,32,0,0,5,32,FOR,32,0.0,2023,10,3,40
Greens/EFA,158941,RSP,2023-10-05 12:11:05.000,55,0,0,17,55,FOR,55,0.0,2023,10,3,40
ID,158941,RSP,2023-10-05 12:11:05.000,20,22,8,10,50,AGAINST,22,0.56,2023,10,3,40
Renew,158941,RSP,2023-10-05 12:11:05.000,85,0,1,15,86,FOR,85,0.0116279069767442,2023,10,3,40
S&D,158941,RSP,2023-10-05 12:11:05.000,108,0,0,35,108,FOR,108,0.0,2023,10,3,40
ECR,158946,RSP,2023-10-05 12:08:59.000,50,2,3,11,55,FOR,50,0.0909090909090909,2023,10,3,40
EPP,158946,RSP,2023-10-05 12:08:59.000,139,2,0,36,141,FOR,139,0.0141843971631205,2023,10,3,40
GUE/NGL,158946,RSP,2023-10-05 12:08:59.000,31,0,0,6,31,FOR,31,0.0,2023,10,3,40
Greens/EFA,158946,RSP,2023-10-05 12:08:59.000,54,0,0,18,54,FOR,54,0.0,2023,10,3,40
ID,158946,RSP,2023-10-05 12:08:59.000,35,9,7,9,51,FOR,35,0.3137254901960784,2023,10,3,40
Renew,158946,RSP,2023-10-05 12:08:59.000,84,0,0,17,84,FOR,84,0.0,2023,10,3,40
S&D,158946,RSP,2023-10-05 12:08:59.000,107,0,0,36,107,FOR,107,0.0,2023,10,3,40
ECR,158947,RSP,2023-10-05 12:25:54.000,43,2,9,12,54,FOR,43,0.2037037037037037,2023,10,3,40
EPP,158947,RSP,2023-10-05 12:25:54.000,127,0,6,44,133,FOR,127,0.0451127819548872,2023,10,3,40
GUE/NGL,158947,RSP,2023-10-05 12:25:54.000,6,4,16,11,26,ABSTENTION,16,0.3846153846153846,2023,10,3,40
Greens/EFA,158947,RSP,2023-10-05 12:25:54.000,55,0,1,16,56,FOR,55,0.0178571428571429,2023,10,3,40
ID,158947,RSP,2023-10-05 12:25:54.000,19,31,1,9,51,AGAINST,31,0.3921568627450981,2023,10,3,40
Renew,158947,RSP,2023-10-05 12:25:54.000,79,0,4,18,83,FOR,79,0.0481927710843373,2023,10,3,40
S&D,158947,RSP,2023-10-05 12:25:54.000,103,0,0,40,103,FOR,103,0.0,2023,10,3,40
ECR,158961,RSP,2023-10-05 12:25:22.000,43,1,11,11,55,FOR,43,0.2181818181818181,2023,10,3,40
EPP,158961,RSP,2023-10-05 12:25:22.000,133,2,0,42,135,FOR,133,0.0148148148148148,2023,10,3,40
GUE/NGL,158961,RSP,2023-10-05 12:25:22.000,21,0,6,10,27,FOR,21,0.2222222222222222,2023,10,3,40
Greens/EFA,158961,RSP,2023-10-05 12:25:22.000,57,0,0,15,57,FOR,57,0.0,2023,10,3,40
ID,158961,RSP,2023-10-05 12:25:22.000,37,3,10,10,50,FOR,37,0.26,2023,10,3,40
Renew,158961,RSP,2023-10-05 12:25:22.000,76,1,3,21,80,FOR,76,0.05,2023,10,3,40
S&D,158961,RSP,2023-10-05 12:25:22.000,101,1,2,39,104,FOR,101,0.0288461538461538,2023,10,3,40
ECR,159002,COD,2023-10-18 12:57:52.000,54,0,7,5,61,FOR,54,0.1147540983606557,2023,10,2,42
EPP,159002,COD,2023-10-18 12:57:52.000,161,0,0,16,161,FOR,161,0.0,2023,10,2,42
GUE/NGL,159002,COD,2023-10-18 12:57:52.000,27,0,3,7,30,FOR,27,0.0999999999999999,2023,10,2,42
Greens/EFA,159002,COD,2023-10-18 12:57:52.000,68,0,0,4,68,FOR,68,0.0,2023,10,2,42
ID,159002,COD,2023-10-18 12:57:52.000,19,29,4,8,52,AGAINST,29,0.4423076923076923,2023,10,2,42
Renew,159002,COD,2023-10-18 12:57:52.000,88,0,0,13,88,FOR,88,0.0,2023,10,2,42
S&D,159002,COD,2023-10-18 12:57:52.000,123,1,0,17,124,FOR,123,0.0080645161290322,2023,10,2,42
ECR,159004,COD,2023-10-18 12:58:29.000,51,2,2,11,55,FOR,51,0.0727272727272727,2023,10,2,42
EPP,159004,COD,2023-10-18 12:58:29.000,152,0,0,25,152,FOR,152,0.0,2023,10,2,42
GUE/NGL,159004,COD,2023-10-18 12:58:29.000,27,0,3,7,30,FOR,27,0.0999999999999999,2023,10,2,42
Greens/EFA,159004,COD,2023-10-18 12:58:29.000,65,0,0,7,65,FOR,65,0.0,2023,10,2,42
ID,159004,COD,2023-10-18 12:58:29.000,16,29,4,11,49,AGAINST,29,0.4081632653061224,2023,10,2,42
Renew,159004,COD,2023-10-18 12:58:29.000,86,0,0,15,86,FOR,86,0.0,2023,10,2,42
S&D,159004,COD,2023-10-18 12:58:29.000,121,0,0,20,121,FOR,121,0.0,2023,10,2,42
ECR,159006,COD,2023-10-17 12:41:55.000,56,3,1,6,60,FOR,56,0.0666666666666666,2023,10,1,42
EPP,159006,COD,2023-10-17 12:41:55.000,152,0,0,25,152,FOR,152,0.0,2023,10,1,42
GUE/NGL,159006,COD,2023-10-17 12:41:55.000,30,0,2,5,32,FOR,30,0.0625,2023,10,1,42
